시설번호,시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,설치연도,출수압력,관할기관명,관할기관전화번호,데이터기준일자,제공기관코드,제공기관명
제주항만-008,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 만덕로 23,제주특별자치도 제주시 건입동 1106-15,33.51451519,126.5321516,건입동주민센터오거리 동측 인도상,항만119안전센터,Y,1995,2.1,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주항만-007,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연무정동2길 13,제주특별자치도 제주시 건입동 1077-28,33.51464382,126.5337735076,동초등학교 후문 앞(클린하우스) 인도상,항만119안전센터,Y,2000,2.1,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주항만-006,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연무정길 48,제주특별자치도 제주시 건입동 1068-10,33.5156149064,126.5341985533,인성이용원 맞은편 전신주 옆 도로상,항만119안전센터,Y,2022,2.1,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주항만-005,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 임항로 286,제주특별자치도 제주시 건입동 1044-3,33.5153832179,126.5381287649,미듬하나로 아파트 앞 인도상,항만119안전센터,Y,2000,2.1,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주항만-004,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 건입동 933,제주특별자치도 제주시 건입동 933,33.5183309854,126.5359692488,해운항만청아파트 뒤 도로상,항만119안전센터,Y,2000,2.3,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주항만-003,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 동대3길 22,제주특별자치도 제주시 건입동 1034-6,33.51776498,126.5364709,항만아파트 옆길 도로상,항만119안전센터,Y,2003,1.7,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주항만-002,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 사라봉7길 27,제주특별자치도 제주시 건입동 675-1,33.51581287,126.5398853,원빌라 북서측 코너,항만119안전센터,Y,2016,2.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주항만-001,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 사라봉1길 20,제주특별자치도 제주시 건입동 668-4,33.5168890383,126.541303,한도맨면 남측 좋은생각빌라 앞 도로상,항만119안전센터,Y,2000,2.8,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-68호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연오로 61-10,제주특별자치도 제주시 오라삼동 2995-9,33.4872097381,126.5022514692,리치캐슬 동측 도로상,오라119안전센터,Y,2021,5.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-67호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연북로 187,제주특별자치도 제주시 오라이동 3158,33.48188251,126.5015611,동부두삼십년 해장국 집 앞,오라119안전센터,Y,2012,4.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-66호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연북로 188,제주특별자치도 제주시 오라이동 3160,33.48138287,126.5013491,한라사이클 앞,오라119안전센터,Y,2020,4.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-65호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연사길 120,제주특별자치도 제주시 오라이동 1949-1,33.48712811,126.5072481,오스터이빌라 앞,오라119안전센터,Y,2019,4.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-64호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연미3길 4,제주특별자치도 제주시 오라이동 2093-1,33.48962059,126.5066016,올레렌트카 맞은편,오라119안전센터,Y,2019,4.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-63호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 오라2동 190,제주특별자치도 제주시 오라이동 190,33.4614409227,126.5124446027,애조로 오라교차로 남측 서쪽,오라119안전센터,Y,2018,4.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-62호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 오라2동 43-10,제주특별자치도 제주시 오라이동 43-10,33.4669215802,126.5148194899,제주연구원 남측 맞은편 인도상,오라119안전센터,Y,2018,10.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-61호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 야연로 180,제주특별자치도 제주시 오라이동 700-1,33.47032441,126.5090337,남현김치 앞 인도상,오라119안전센터,Y,2018,4.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-60호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 오라2동 산100,제주특별자치도 제주시 오라이동 산 100-3,33.4248953384,126.5323828385,제주과학고등학교 입구,오라119안전센터,Y,2016,10.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-59호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 오남로 221,제주특별자치도 제주시 오라이동 899-3,33.4762076291,126.5161964741,한라도서관 입구,오라119안전센터,Y,2015,10.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-58호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 오남로 163,제주특별자치도 제주시 오라이동 1567-2,33.4812516124,126.5158068202,연북로 사거리 LPG충전소 남동측,오라119안전센터,Y,2015,4.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-57호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 월구1길 73,제주특별자치도 제주시 오라삼동 2740,33.49386178,126.5016699924,제주춘강의원 앞,오라119안전센터,Y,2015,11.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-56호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연삼로113,제주특별자치도 제주시 오라삼동 2773-1,33.49381692,126.5048046,하나로마트 오라점 앞,오라119안전센터,Y,2015,11.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-55호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연사길99,제주특별자치도 제주시 오라이동 1841-2,33.4874642227,126.5089092341,버스정류소 옆,오라119안전센터,Y,2015,4.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-54호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 아연로 186,제주특별자치도 제주시 오라이동 702-1,33.46971811,126.5092044,정실 어린이집 앞,오라119안전센터,Y,1994,1.8,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-53호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 아연로 216-5,제주특별자치도 제주시 오라이동 656-2,33.46674565,126.5101122,월정사 앞,오라119안전센터,Y,1993,3.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-52호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 오남로 339,제주특별자치도 제주시 오라이동138-5,33.4658416983,126.5140037583,제주교도소 입구 삼거리 남측,오라119안전센터,Y,1993,4.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-51호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 오남로 263,제주특별자치도 제주시 오라이동 825-1,33.4719387188,126.5130788537,제주연구원 건물 서측 인도,오라119안전센터,Y,2012,7.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-50호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 오남로 163,제주특별자치도 제주시 오라이동 1586,33.4812516124,126.5158068202,한라도서관 북측 연북로 사거리 버스정류소 앞,오라119안전센터,Y,2009,3.2,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-49호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 야연로 180,제주특별자치도 제주시 오라이동 1567-1,33.4812516124,126.5158068202,오라2동 SK-충전소 남동측,오라119안전센터,Y,2012,4.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-48호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 오남로 163,제주특별자치도 제주시 오라이동 1550-11,33.4812516124,126.5158068202,오라2동 SK-충전소 남측,오라119안전센터,Y,2012,4.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-47호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연사길 142,제주특별자치도 제주시 오라이동 3030-1,33.4868060006,126.505335295,연미마을회관 동측 50m지점,오라119안전센터,Y,2001,4.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-46호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연사2길 16-9,제주특별자치도 제주시 오라이동 1495-3,33.4872870778,126.5126135846,노란잠수함 어린이집 앞,오라119안전센터,Y,2009,5.5,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-45호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연사2길 79,제주특별자치도 제주시 오라이동 1531-1,33.4821418735,126.5125476124,송우수자인빌 101동 동측,오라119안전센터,Y,2009,5.5,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-44호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연사2길 2,제주특별자치도 제주시 오라이동 1385,33.48865877,126.5139694,오라초등학교 동남측 혜성슈퍼,오라119안전센터,Y,1990,1.9,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-43호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연사길 48,제주특별자치도 제주시 오라이동 1380,33.48926553,126.5138529,오라초등학교 동측 10m지점,오라119안전센터,Y,2009,6.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-42호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연사길 60,제주특별자치도 제주시 오라이동 1373-5,33.48925898,126.5126661,오라초등학교 서측 CU편의점 앞,오라119안전센터,Y,1997,2.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-41호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연삼로 180,제주특별자치도 제주시 오라이동 1204-1,33.49258541,126.5115875,연삼로 덕인당 빵집 앞,오라119안전센터,Y,2012,1.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-40호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연삼로 165,제주특별자치도 제주시 오라이동 2185-2,33.49313675,126.5102011,연삼로 성신주유소 동측,오라119안전센터,Y,2008,3.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-39호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 동성길 35,제주특별자치도 제주시 오라이동 2222-9,33.49712481,126.5100286,금호타이어 북동측 100m 지점,오라119안전센터,Y,2000,1.8,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-38호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연삼로 104,제주특별자치도 제주시 오라삼동 2773-6,33.49308256,126.5035629,중고아지트 서측 10m지점 인도변,오라119안전센터,Y,2013,2.5,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-37호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 모시길 40,제주특별자치도 제주시 오라삼동 2653-1,33.4963099607,126.5056526153,오라동 어린이집 110m 지점,오라119안전센터,Y,2011,3.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-36호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 월구길 12,제주특별자치도 제주시 오라삼동 2611-14,33.49873211,126.5037741,오라3동 마을회관 건물 옆,오라119안전센터,Y,2002,5.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-35호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 오라로 22,제주특별자치도 제주시 오라삼동 2319-17,33.4981861901,126.5069293713,제주명품 식품 앞,오라119안전센터,Y,2014,2.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-34호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서광로 94,제주특별자치도 제주시 오라삼동2337-2,33.50002705,126.5065139,올레렌트카 앞,오라119안전센터,Y,1996,2.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-33호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서광로 128,제주특별자치도 제주시 삼도일동 2401-10,33.49984521,126.5100364,서광로 주유소 맞은편,오라119안전센터,Y,2007,2.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-32호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서광로 199,제주특별자치도 제주시 삼도일동 519-6,33.50014705,126.5178954,한국병원 동측 나라장식 앞,오라119안전센터,Y,1995,1.9,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-31호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서광로 11길 14,제주특별자치도 제주시 삼도일동 516,33.50114003,126.5166383,백록떡집 앞,오라119안전센터,Y,1990,2.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-30호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서광로 13길 22,제주특별자치도 제주시 삼도일동523,33.50193911,126.5179311,도담치킨 옆,오라119안전센터,Y,2002,1.8,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-29호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서광로 11길 39,제주특별자치도 제주시 삼도일동502-13,33.5034679108,126.5164221732,중앙 초등학교 북동측 목성아파트 앞,오라119안전센터,Y,1990,1.7,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-28호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 전농로 21,제주특별자치도 제주시 삼도일동 719-22,33.50460901,126.5154711,일광 세탁소 앞,오라119안전센터,Y,2016,1.8,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-27호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 전농로 43,제주특별자치도 제주시 삼도일동 701-19,33.50457321,126.5177732,서사라 떡방앗간 옆 사거리,오라119안전센터,Y,2016,1.8,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-26호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 전농로 1길 26,제주특별자치도 제주시 삼도일동 715-11,33.5065157408,126.5156609014,26-1집 앞 클린 하우스 옆,오라119안전센터,Y,2005,2.9,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-25호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 전농로 7길 19-1,제주특별자치도 제주시 삼도일동 704-15,33.50622311,126.5177563,서사라 슈퍼 앞 사거리,오라119안전센터,Y,1997,2.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-24호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서사로6길 17,제주특별자치도 제주시 삼도일동 795-11,33.50799823,126.5180451,백조여관 앞 사거리,오라119안전센터,Y,2002,1.8,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-23호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 남성로 117,제주특별자치도 제주시 삼도일동 710-8,33.50901729,126.5179493,G호텔 앞,오라119안전센터,Y,2004,1.8,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-22호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서사로 36,제주특별자치도 제주시 삼도일동 751-18,33.50924498,126.5196514,고원순 정형외과 앞 동측,오라119안전센터,Y,1995,1.8,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-21호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서사로 32,제주특별자치도 제주시 삼도일동 751-2,33.50945047,126.5195636,전자랜드 앞 인도상,오라119안전센터,Y,2010,3.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-20호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 홍랑길 38-3,제주특별자치도 제주시 삼도일동 305-128,33.5033736296,126.523455935,한국토지공사 남서측 70m지점,오라119안전센터,Y,2005,1.5,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-19호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서사로 97,제주특별자치도 제주시 삼도일동 539-8,33.50366611,126.5201198,서사라호텔 북측 15m지점,오라119안전센터,Y,2003,1.8,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-18호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서광로21길 24,제주특별자치도 제주시 삼도일동 556-26,33.5018580329,126.5221395787,오토뱅크카센터 앞 공원 북측,오라119안전센터,Y,2019,2.5,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-17호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서사로 123,제주특별자치도 제주시 삼도일동 536-3,33.50130111,126.5200876,탐라안경 북측 한성베르트 앞,오라119안전센터,Y,2001,1.8,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-16호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서광로 239,제주특별자치도 제주시 삼도일동 553-4,33.5000231215,126.5220461,김성은 한의원 앞,오라119안전센터,Y,1996,1.8,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-15호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서광로 219,제주특별자치도 제주시 삼도일동 535-30,33.50011928,126.5201955,서사라 사거리 만당일식 앞,오라119안전센터,Y,1990,1.7,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-14호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서광로 262-1,제주특별자치도 제주시 삼도일동 5584-2,33.499683076,126.5246111,박경식 신경외과 맞은편,오라119안전센터,Y,1997,2.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-13호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서광로 250,제주특별자치도 제주시 삼도일동 580,33.4995085806,126.5231474913,제주올레관광호텔 서측 30M 지점,오라119안전센터,Y,1995,1.9,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-12호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서광로 220,제주특별자치도 제주시 삼도일동 570,33.49956589,126.5200809,농협 서광로지점 앞,오라119안전센터,Y,1990,1.8,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-11호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서광로14길 5,제주특별자치도 제주시 삼도일동 565,33.49943358,126.5179082,제주R호텔 앞,오라119안전센터,Y,2021,1.8,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-10호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서광로 186,제주특별자치도 제주시 삼도일동 560-1,33.4996960542,126.5162711789,한국병원 사거리 남측 제주노비아 웨딩 앞,오라119안전센터,Y,1990,1.8,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-9호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서광로 162,제주특별자치도 제주시 오라일동 2440-4,33.49983942,126.5136706,(버스터미널 서측 인도변,오라119안전센터,Y,1990,2.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-8호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서사로 155,제주특별자치도 제주시 삼도일동 571-1,33.49841411,126.5200436,한라일보 맞은편 건강한 약국 앞,오라119안전센터,Y,1990,1.9,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-7호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서사로23길 23,제주특별자치도 제주시 삼도일동 576-17,33.49794135,126.5219791,(대림2차 아파트 서남측 도로),오라119안전센터,Y,1990,1.8,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-6호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서사로 175,제주특별자치도 제주시 오라일동 2453-19,33.49656921,126.5199121,제주도학원 연합회 앞,오라119안전센터,Y,2021,1.8,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-5호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 공설로 41,제주특별자치도 제주시 오라일동 2450-13,33.49676123,126.5183418,해맞이 해장국 앞,오라119안전센터,Y,1998,3.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-4호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 신성로 7,제주특별자치도 제주시 오라일동 2454-25,33.4958378543,126.5204419652,새암세무회계컨설팅 앞,오라119안전센터,Y,1997,2.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-3호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 오남로 42,제주특별자치도 제주시 도남동 909-4,33.4916408194,126.5194334963,제주시 보건소 서측 행복한집 앞,오라119안전센터,Y,2004,2.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-2호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서광로2길 24,제주특별자치도 제주시 오라일동 1165,33.49506215,126.5187974581,제주특별자치도 체육회관 앞),오라119안전센터,Y,2006,2.9,제주소방서,064-729-0172,2024-02-07,1661000,소방청
오라-1호,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서광로2길 24,제주특별자치도 제주시 오라일동 1165,33.49506215,126.5187974581,종합경기장 남측 동산교 앞,오라119안전센터,Y,2013,2.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-074,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 아연로 2,제주특별자치도 제주시 연동 422,33.481331362,126.496140847,KCTV 사거리 북측 서측변 인도상,연동119안전센터,Y,2015,3.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-073,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 성신북길 8-5,제주특별자치도 제주시 연동 1959-2,33.4913086762,126.4829475167,일품아파트 북동측 모퉁이,연동119안전센터,Y,2014,3.5,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-072,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연삼로 25,제주특별자치도 제주시 연동 130-12,33.4938806174,126.4951857905,마리나사거리 서측 워터피아정수기 옆 인도,연동119안전센터,Y,2013,5.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-071,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 선덕로 13,제주특별자치도 제주시 연동 313-46,33.4858401531,126.4980381,연동 백록탕 앞 인도,연동119안전센터,Y,2012,3.5,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-070,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 아연로 37,제주특별자치도 제주시 연동 493-6,33.478577345,126.4987178242,KCTV남측 풍천만가 앞,연동119안전센터,Y,2011,7.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-069,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 신대로 6길 18,제주특별자치도 제주시 연동 290-20,33.4926002256,126.4946005285,더호텔 북측200m지점 굿모닝빌원룸 A동 앞,연동119안전센터,Y,2010,3.5,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-068,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 일주서로 7811,제주특별자치도 제주시 연동 2405,33.4947725346,126.4808860287,제주서중 앞 지하도 동측 입구,연동119안전센터,Y,2009,4.3,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-067,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 삼동길 41,제주특별자치도 제주시 연동 1452-1,33.4799395653,126.4950536378,제주특별자치도 보건환경연구원 앞,연동119안전센터,Y,2009,3.5,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-066,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 도령로 174-1,제주특별자치도 제주시 연동 2520,33.4958824316,126.4942377527,명주마을 입구 은창빌라 앞,연동119안전센터,Y,2008,4.1,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-065,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연동 1507-1,제주특별자치도 제주시 연동 1507-1,33.479512922,126.4928421,연동 해군아파트 서북측,연동119안전센터,Y,2002,4.3,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-064,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연동 1524-9,제주특별자치도 제주시 연동 1524-9,33.4783576235,126.4918758289,연동 신도시 주유소 맞은편,연동119안전센터,Y,2002,4.1,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-063,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 국기중길 18,제주특별자치도 제주시 연동 1503-3,33.4793785793,126.4911701197,연동 한라유치원 옆 놀이터 남측 울타리,연동119안전센터,N,2002,3.8,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-062,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연북로 98,제주특별자치도 제주시 연동 1494-14,33.4814584467,126.4916710656,연동 에코블루 앞 사수2교 교각,연동119안전센터,N,2002,6.5,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-061,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연북로 78,제주특별자치도 제주시 연동 1371-5,33.4815414689,126.4896273009,자연드림 우측(성남빌딩 앞),연동119안전센터,Y,2002,3.6,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-060,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 국기로 13-1,제주특별자치도 제주시 연동 1482-2,33.48049311,126.4900067593,연동대림e편한세상1단지 동측출구,연동119안전센터,Y,2002,4.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-059,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 국기로 36,제주특별자치도 제주시 연동 1516-3,33.4785197756,126.4900645066,지젤발레건물 앞,연동119안전센터,Y,2002,4.2,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-058,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연동 1519-1,제주특별자치도 제주시 연동 1519-1,33.4776473981,126.4897216301,해사랑어린이집 맞은편,연동119안전센터,Y,2002,4.5,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-057,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연동 1537-1,제주특별자치도 제주시 연동 1537-1,33.476709987,126.4905448468,부림랜드 입구 맞은편,연동119안전센터,Y,2002,4.5,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-056,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연화로 4길 2,제주특별자치도 제주시 연동 1531-1,33.47651057,126.4875521,수목원 삼계탕식당 앞 인도상,연동119안전센터,Y,2002,4.1,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-055,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연화로 33,제주특별자치도 제주시 연동 1495,33.4787188791,126.4874492623,한라초등학교 사거리 모닝글로리 앞,연동119안전센터,Y,2002,4.2,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-054,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연북로 66,제주특별자치도 제주시 연동 1370-3,33.4815732906,126.4882691,연동 에코파인 주상복합 앞 인도상,연동119안전센터,Y,2006,8.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-053,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연동6길 33,제주특별자치도 제주시 연동 268-10,33.4829681646,126.4893245573,연동 라자관광호텔 앞 놀이터,연동119안전센터,Y,2006,3.5,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-052,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 연동4길 28,제주특별자치도 제주시 연동 256-18,33.483542226,126.4877339551,그랜드호텔 남측 탐라빌라 옆(탐라슈퍼 앞),연동119안전센터,N,1990,3.3,제주소방서,064-729-0172,2024-02-07,1661000,소방청
제주연동-051,1,제주특별자치도,제주시,50110,제주특별자치도 제주시 신광로 82,제주특별자치도 제주시 연동 263-9,33.48490311,126.4896927287,청향빌딩 해성수산 앞,연동119안전센터,Y,1999,4.0,제주소방서,064-729-0172,2024-02-07,1661000,소방청
